Yarlip1	yarrowiacyc	Similarity_Yarlip1.to.yarrowiacyc	Similarity_yarrowiacyc.to.Yarlip1
jgi|Yarlip1|129677|fgenesh1_kg.13_#_275_#_TRINITY_DN1336_c0_g1_i1	gnl|YARROWIA|G1FV3-30372-MONOMER	100.0	100.0
jgi|Yarlip1|129616|fgenesh1_kg.13_#_214_#_TRINITY_DN5300_c0_g1_i1	gnl|YARROWIA|G1FV3-30333-MONOMER	100.0	100.0
jgi|Yarlip1|129614|fgenesh1_kg.13_#_212_#_TRINITY_DN11064_c0_g1_i1	gnl|YARROWIA|G1FV3-30331-MONOMER	100.0	100.0
jgi|Yarlip1|129714|fgenesh1_kg.13_#_312_#_TRINITY_DN2910_c1_g1_i1	gnl|YARROWIA|G1FV3-30400-MONOMER	100.0	100.0
jgi|Yarlip1|129547|fgenesh1_kg.13_#_145_#_TRINITY_DN11853_c0_g2_i1	gnl|YARROWIA|G1FV3-30286-MONOMER	100.0	100.0
jgi|Yarlip1|129567|fgenesh1_kg.13_#_165_#_TRINITY_DN9609_c0_g1_i1	gnl|YARROWIA|G1FV3-30301-MONOMER	100.0	100.0
jgi|Yarlip1|129566|fgenesh1_kg.13_#_164_#_TRINITY_DN3459_c0_g1_i1	gnl|YARROWIA|G1FV3-30300-MONOMER	100.0	100.0
jgi|Yarlip1|129564|fgenesh1_kg.13_#_162_#_TRINITY_DN11717_c0_g1_i1	gnl|YARROWIA|G1FV3-30297-MONOMER	100.0	100.0
jgi|Yarlip1|129560|fgenesh1_kg.13_#_158_#_TRINITY_DN800_c0_g1_i1	gnl|YARROWIA|G1FV3-30293-MONOMER	100.0	100.0
jgi|Yarlip1|129558|fgenesh1_kg.13_#_156_#_TRINITY_DN8054_c0_g1_i1	gnl|YARROWIA|G1FV3-30292-MONOMER	100.0	100.0
jgi|Yarlip1|129555|fgenesh1_kg.13_#_153_#_TRINITY_DN1132_c0_g1_i1	gnl|YARROWIA|G1FV3-30290-MONOMER	100.0	100.0
jgi|Yarlip1|129551|fgenesh1_kg.13_#_149_#_TRINITY_DN127_c0_g1_i1	gnl|YARROWIA|G1FV3-30289-MONOMER	100.0	100.0
jgi|Yarlip1|129548|fgenesh1_kg.13_#_146_#_TRINITY_DN6748_c0_g1_i1	gnl|YARROWIA|G1FV3-30287-MONOMER	100.0	100.0
jgi|Yarlip1|129545|fgenesh1_kg.13_#_143_#_TRINITY_DN2500_c0_g1_i3	gnl|YARROWIA|G1FV3-30285-MONOMER	100.0	100.0
jgi|Yarlip1|129569|fgenesh1_kg.13_#_167_#_TRINITY_DN10834_c1_g1_i1	gnl|YARROWIA|G1FV3-30303-MONOMER	100.0	100.0
jgi|Yarlip1|129544|fgenesh1_kg.13_#_142_#_TRINITY_DN4575_c0_g1_i1	gnl|YARROWIA|G1FV3-30284-MONOMER	100.0	100.0
jgi|Yarlip1|129542|fgenesh1_kg.13_#_140_#_TRINITY_DN9371_c0_g2_i1	gnl|YARROWIA|G1FV3-30282-MONOMER	100.0	100.0
jgi|Yarlip1|129540|fgenesh1_kg.13_#_138_#_TRINITY_DN3068_c0_g1_i1	gnl|YARROWIA|G1FV3-30281-MONOMER	100.0	100.0
jgi|Yarlip1|129539|fgenesh1_kg.13_#_137_#_TRINITY_DN11411_c0_g1_i1	gnl|YARROWIA|G1FV3-30280-MONOMER	100.0	100.0
jgi|Yarlip1|129538|fgenesh1_kg.13_#_136_#_TRINITY_DN3021_c0_g1_i1	gnl|YARROWIA|G1FV3-30279-MONOMER	100.0	100.0
jgi|Yarlip1|129537|fgenesh1_kg.13_#_135_#_TRINITY_DN2498_c0_g1_i1	gnl|YARROWIA|G1FV3-30278-MONOMER	100.0	100.0
jgi|Yarlip1|129536|fgenesh1_kg.13_#_134_#_TRINITY_DN2498_c1_g1_i1	gnl|YARROWIA|G1FV3-30277-MONOMER	100.0	100.0
jgi|Yarlip1|129526|fgenesh1_kg.13_#_124_#_TRINITY_DN5093_c0_g1_i1	gnl|YARROWIA|G1FV3-30272-MONOMER	100.0	100.0
jgi|Yarlip1|129568|fgenesh1_kg.13_#_166_#_TRINITY_DN2569_c0_g1_i1	gnl|YARROWIA|G1FV3-30302-MONOMER	100.0	100.0
jgi|Yarlip1|129571|fgenesh1_kg.13_#_169_#_TRINITY_DN3617_c0_g1_i1	gnl|YARROWIA|G1FV3-30305-MONOMER	100.0	100.0
jgi|Yarlip1|129613|fgenesh1_kg.13_#_211_#_TRINITY_DN423_c0_g1_i1	gnl|YARROWIA|G1FV3-30330-MONOMER	100.0	100.0
jgi|Yarlip1|129588|fgenesh1_kg.13_#_186_#_TRINITY_DN1505_c0_g2_i1	gnl|YARROWIA|G1FV3-30318-MONOMER	100.0	100.0
jgi|Yarlip1|129606|fgenesh1_kg.13_#_204_#_TRINITY_DN516_c0_g2_i1	gnl|YARROWIA|G1FV3-30327-MONOMER	100.0	100.0
jgi|Yarlip1|129601|fgenesh1_kg.13_#_199_#_TRINITY_DN4016_c0_g1_i1	gnl|YARROWIA|G1FV3-30325-MONOMER	100.0	100.0
jgi|Yarlip1|129599|fgenesh1_kg.13_#_197_#_TRINITY_DN3569_c0_g1_i1	gnl|YARROWIA|G1FV3-30324-MONOMER	100.0	100.0
jgi|Yarlip1|129598|fgenesh1_kg.13_#_196_#_TRINITY_DN2760_c0_g1_i2	gnl|YARROWIA|G1FV3-30323-MONOMER	100.0	100.0
jgi|Yarlip1|129595|fgenesh1_kg.13_#_193_#_TRINITY_DN5270_c0_g1_i1	gnl|YARROWIA|G1FV3-30322-MONOMER	100.0	100.0
jgi|Yarlip1|129594|fgenesh1_kg.13_#_192_#_TRINITY_DN3613_c0_g1_i1	gnl|YARROWIA|G1FV3-30321-MONOMER	100.0	100.0
jgi|Yarlip1|129593|fgenesh1_kg.13_#_191_#_TRINITY_DN7949_c0_g1_i1	gnl|YARROWIA|G1FV3-30320-MONOMER	100.0	100.0
jgi|Yarlip1|129591|fgenesh1_kg.13_#_189_#_TRINITY_DN5297_c0_g1_i1	gnl|YARROWIA|G1FV3-30319-MONOMER	100.0	100.0
jgi|Yarlip1|129587|fgenesh1_kg.13_#_185_#_TRINITY_DN3410_c0_g1_i1	gnl|YARROWIA|G1FV3-30317-MONOMER	100.0	100.0
jgi|Yarlip1|129573|fgenesh1_kg.13_#_171_#_TRINITY_DN9889_c0_g1_i1	gnl|YARROWIA|G1FV3-30307-MONOMER	100.0	100.0
jgi|Yarlip1|129585|fgenesh1_kg.13_#_183_#_TRINITY_DN1744_c0_g2_i1	gnl|YARROWIA|G1FV3-30315-MONOMER	100.0	100.0
jgi|Yarlip1|129583|fgenesh1_kg.13_#_181_#_TRINITY_DN8431_c0_g1_i1	gnl|YARROWIA|G1FV3-30314-MONOMER	100.0	100.0
jgi|Yarlip1|129582|fgenesh1_kg.13_#_180_#_TRINITY_DN10950_c0_g1_i1	gnl|YARROWIA|G1FV3-30313-MONOMER	100.0	100.0
jgi|Yarlip1|129581|fgenesh1_kg.13_#_179_#_TRINITY_DN11373_c0_g1_i1	gnl|YARROWIA|G1FV3-30312-MONOMER	100.0	100.0
jgi|Yarlip1|129580|fgenesh1_kg.13_#_178_#_TRINITY_DN66_c0_g2_i1	gnl|YARROWIA|G1FV3-30311-MONOMER	100.0	100.0
jgi|Yarlip1|129578|fgenesh1_kg.13_#_176_#_TRINITY_DN4579_c0_g1_i1	gnl|YARROWIA|G1FV3-30310-MONOMER	100.0	100.0
jgi|Yarlip1|129577|fgenesh1_kg.13_#_175_#_TRINITY_DN7990_c0_g1_i1	gnl|YARROWIA|G1FV3-30309-MONOMER	100.0	100.0
jgi|Yarlip1|129576|fgenesh1_kg.13_#_174_#_TRINITY_DN3804_c0_g1_i1	gnl|YARROWIA|G1FV3-30308-MONOMER	100.0	100.0
jgi|Yarlip1|129709|fgenesh1_kg.13_#_307_#_TRINITY_DN8523_c0_g1_i1	gnl|YARROWIA|G1FV3-30396-MONOMER	100.0	100.0
jgi|Yarlip1|129715|fgenesh1_kg.13_#_313_#_TRINITY_DN3129_c0_g1_i1	gnl|YARROWIA|G1FV3-30401-MONOMER	100.0	100.0
jgi|Yarlip1|129521|fgenesh1_kg.13_#_119_#_TRINITY_DN385_c0_g2_i1	gnl|YARROWIA|G1FV3-30267-MONOMER	100.0	100.0
jgi|Yarlip1|129871|fgenesh1_kg.14_#_140_#_TRINITY_DN3376_c0_g1_i1	gnl|YARROWIA|G1FV3-31229-MONOMER	100.0	100.0
jgi|Yarlip1|129902|fgenesh1_kg.14_#_171_#_TRINITY_DN3609_c0_g1_i1	gnl|YARROWIA|G1FV3-31204-MONOMER	100.0	100.0
jgi|Yarlip1|129901|fgenesh1_kg.14_#_170_#_TRINITY_DN9718_c0_g1_i1	gnl|YARROWIA|G1FV3-31205-MONOMER	100.0	100.0
jgi|Yarlip1|129898|fgenesh1_kg.14_#_167_#_TRINITY_DN2767_c0_g1_i1	gnl|YARROWIA|G1FV3-31208-MONOMER	100.0	100.0
jgi|Yarlip1|129891|fgenesh1_kg.14_#_160_#_TRINITY_DN3382_c0_g1_i1	gnl|YARROWIA|G1FV3-31213-MONOMER	100.0	100.0
jgi|Yarlip1|129888|fgenesh1_kg.14_#_157_#_TRINITY_DN739_c0_g1_i1	gnl|YARROWIA|G1FV3-31216-MONOMER	100.0	100.0
jgi|Yarlip1|129885|fgenesh1_kg.14_#_154_#_TRINITY_DN11759_c0_g1_i1	gnl|YARROWIA|G1FV3-31219-MONOMER	100.0	100.0
jgi|Yarlip1|129874|fgenesh1_kg.14_#_143_#_TRINITY_DN2015_c0_g2_i2	gnl|YARROWIA|G1FV3-31227-MONOMER	100.0	100.0
jgi|Yarlip1|129872|fgenesh1_kg.14_#_141_#_TRINITY_DN1086_c0_g1_i1	gnl|YARROWIA|G1FV3-31228-MONOMER	100.0	100.0
jgi|Yarlip1|129855|fgenesh1_kg.14_#_124_#_TRINITY_DN7749_c0_g1_i1	gnl|YARROWIA|G1FV3-31236-MONOMER	100.0	100.0
jgi|Yarlip1|129908|fgenesh1_kg.14_#_177_#_TRINITY_DN10092_c0_g1_i1	gnl|YARROWIA|G1FV3-31198-MONOMER	100.0	100.0
jgi|Yarlip1|129851|fgenesh1_kg.14_#_120_#_TRINITY_DN4886_c0_g1_i1	gnl|YARROWIA|G1FV3-31237-MONOMER	100.0	100.0
jgi|Yarlip1|129848|fgenesh1_kg.14_#_117_#_TRINITY_DN1691_c0_g2_i1	gnl|YARROWIA|G1FV3-31239-MONOMER	100.0	100.0
jgi|Yarlip1|129847|fgenesh1_kg.14_#_116_#_TRINITY_DN10875_c0_g1_i1	gnl|YARROWIA|G1FV3-31240-MONOMER	100.0	100.0
jgi|Yarlip1|129840|fgenesh1_kg.14_#_109_#_TRINITY_DN6542_c0_g1_i1	gnl|YARROWIA|G1FV3-31242-MONOMER	100.0	100.0
jgi|Yarlip1|129836|fgenesh1_kg.14_#_105_#_TRINITY_DN5394_c0_g1_i1	gnl|YARROWIA|G1FV3-31244-MONOMER	100.0	100.0
jgi|Yarlip1|129835|fgenesh1_kg.14_#_104_#_TRINITY_DN3891_c0_g1_i1	gnl|YARROWIA|G1FV3-31245-MONOMER	100.0	100.0
jgi|Yarlip1|129833|fgenesh1_kg.14_#_102_#_TRINITY_DN6317_c0_g1_i1	gnl|YARROWIA|G1FV3-31247-MONOMER	100.0	100.0
jgi|Yarlip1|129832|fgenesh1_kg.14_#_101_#_TRINITY_DN9885_c0_g1_i1	gnl|YARROWIA|G1FV3-31248-MONOMER	100.0	100.0
jgi|Yarlip1|129903|fgenesh1_kg.14_#_172_#_TRINITY_DN6320_c0_g1_i1	gnl|YARROWIA|G1FV3-31202-MONOMER	100.0	100.0
jgi|Yarlip1|129916|fgenesh1_kg.14_#_185_#_TRINITY_DN10971_c0_g1_i1	gnl|YARROWIA|G1FV3-31195-MONOMER	100.0	100.0
jgi|Yarlip1|129826|fgenesh1_kg.14_#_95_#_TRINITY_DN6472_c0_g1_i1	gnl|YARROWIA|G1FV3-31252-MONOMER	100.0	100.0
jgi|Yarlip1|129983|fgenesh1_kg.14_#_252_#_TRINITY_DN1396_c0_g2_i1	gnl|YARROWIA|G1FV3-31158-MONOMER	100.0	100.0
jgi|Yarlip1|130027|fgenesh1_kg.14_#_296_#_TRINITY_DN11672_c0_g1_i1	gnl|YARROWIA|G1FV3-31131-MONOMER	100.0	100.0
jgi|Yarlip1|130026|fgenesh1_kg.14_#_295_#_TRINITY_DN9769_c0_g1_i1	gnl|YARROWIA|G1FV3-31132-MONOMER	100.0	100.0
jgi|Yarlip1|130021|fgenesh1_kg.14_#_290_#_TRINITY_DN11636_c0_g1_i1	gnl|YARROWIA|G1FV3-31134-MONOMER	100.0	100.0
jgi|Yarlip1|130020|fgenesh1_kg.14_#_289_#_TRINITY_DN2950_c2_g6_i1	gnl|YARROWIA|G1FV3-31135-MONOMER	100.0	100.0
jgi|Yarlip1|130012|fgenesh1_kg.14_#_281_#_TRINITY_DN2316_c1_g1_i1	gnl|YARROWIA|G1FV3-31141-MONOMER	100.0	100.0
jgi|Yarlip1|130004|fgenesh1_kg.14_#_273_#_TRINITY_DN6590_c0_g1_i1	gnl|YARROWIA|G1FV3-31145-MONOMER	100.0	100.0
jgi|Yarlip1|129994|fgenesh1_kg.14_#_263_#_TRINITY_DN8311_c0_g1_i1	gnl|YARROWIA|G1FV3-31154-MONOMER	100.0	100.0
jgi|Yarlip1|129988|fgenesh1_kg.14_#_257_#_TRINITY_DN10993_c0_g1_i1	gnl|YARROWIA|G1FV3-31157-MONOMER	100.0	100.0
jgi|Yarlip1|129979|fgenesh1_kg.14_#_248_#_TRINITY_DN1214_c0_g1_i2	gnl|YARROWIA|G1FV3-31160-MONOMER	100.0	100.0
jgi|Yarlip1|129919|fgenesh1_kg.14_#_188_#_TRINITY_DN2305_c0_g1_i1	gnl|YARROWIA|G1FV3-31193-MONOMER	100.0	100.0
jgi|Yarlip1|129973|fgenesh1_kg.14_#_242_#_TRINITY_DN7730_c0_g1_i1	gnl|YARROWIA|G1FV3-31163-MONOMER	100.0	100.0
jgi|Yarlip1|129972|fgenesh1_kg.14_#_241_#_TRINITY_DN7843_c0_g1_i1	gnl|YARROWIA|G1FV3-31164-MONOMER	100.0	100.0
jgi|Yarlip1|129969|fgenesh1_kg.14_#_238_#_TRINITY_DN4654_c0_g1_i1	gnl|YARROWIA|G1FV3-31167-MONOMER	100.0	100.0
jgi|Yarlip1|129965|fgenesh1_kg.14_#_234_#_TRINITY_DN2774_c0_g1_i1	gnl|YARROWIA|G1FV3-31171-MONOMER	100.0	100.0
jgi|Yarlip1|129963|fgenesh1_kg.14_#_232_#_TRINITY_DN448_c0_g1_i1	gnl|YARROWIA|G1FV3-31172-MONOMER	100.0	100.0
jgi|Yarlip1|129960|fgenesh1_kg.14_#_229_#_TRINITY_DN1352_c0_g1_i1	gnl|YARROWIA|G1FV3-31173-MONOMER	100.0	100.0
jgi|Yarlip1|129925|fgenesh1_kg.14_#_194_#_TRINITY_DN1069_c0_g1_i1	gnl|YARROWIA|G1FV3-31189-MONOMER	100.0	100.0
jgi|Yarlip1|129923|fgenesh1_kg.14_#_192_#_TRINITY_DN11104_c1_g1_i1	gnl|YARROWIA|G1FV3-31190-MONOMER	100.0	100.0
jgi|Yarlip1|129831|fgenesh1_kg.14_#_100_#_TRINITY_DN10094_c0_g1_i1	gnl|YARROWIA|G1FV3-31249-MONOMER	100.0	100.0
jgi|Yarlip1|129825|fgenesh1_kg.14_#_94_#_TRINITY_DN11068_c1_g1_i1	gnl|YARROWIA|G1FV3-31253-MONOMER	100.0	100.0
jgi|Yarlip1|129716|fgenesh1_kg.13_#_314_#_TRINITY_DN5385_c0_g1_i1	gnl|YARROWIA|G1FV3-30402-MONOMER	100.0	100.0
jgi|Yarlip1|129730|fgenesh1_kg.13_#_328_#_TRINITY_DN2905_c3_g1_i1	gnl|YARROWIA|G1FV3-30412-MONOMER	100.0	100.0
jgi|Yarlip1|129761|fgenesh1_kg.14_#_30_#_TRINITY_DN7961_c0_g1_i1	gnl|YARROWIA|G1FV3-31296-MONOMER	100.0	100.0
jgi|Yarlip1|129758|fgenesh1_kg.14_#_27_#_TRINITY_DN2089_c0_g2_i1	gnl|YARROWIA|G1FV3-31298-MONOMER	100.0	100.0
jgi|Yarlip1|129753|fgenesh1_kg.14_#_22_#_TRINITY_DN521_c0_g2_i1	gnl|YARROWIA|G1FV3-31304-MONOMER	100.0	100.0
jgi|Yarlip1|129750|fgenesh1_kg.14_#_19_#_TRINITY_DN4610_c0_g1_i1	gnl|YARROWIA|G1FV3-31306-MONOMER	100.0	100.0
jgi|Yarlip1|129741|fgenesh1_kg.14_#_10_#_TRINITY_DN9445_c0_g1_i1	gnl|YARROWIA|G1FV3-31309-MONOMER	100.0	100.0
jgi|Yarlip1|129737|fgenesh1_kg.14_#_6_#_TRINITY_DN10812_c0_g1_i1	gnl|YARROWIA|G1FV3-31311-MONOMER	100.0	100.0
jgi|Yarlip1|129736|fgenesh1_kg.14_#_5_#_TRINITY_DN4852_c0_g1_i1	gnl|YARROWIA|G1FV3-31312-MONOMER	100.0	100.0
jgi|Yarlip1|129734|fgenesh1_kg.14_#_3_#_TRINITY_DN3080_c0_g1_i1	gnl|YARROWIA|G1FV3-31313-MONOMER	100.0	100.0
jgi|Yarlip1|129729|fgenesh1_kg.13_#_327_#_TRINITY_DN2905_c2_g1_i1	gnl|YARROWIA|G1FV3-30411-MONOMER	100.0	100.0
jgi|Yarlip1|129766|fgenesh1_kg.14_#_35_#_TRINITY_DN1184_c0_g1_i1	gnl|YARROWIA|G1FV3-31293-MONOMER	100.0	100.0
jgi|Yarlip1|129725|fgenesh1_kg.13_#_323_#_TRINITY_DN1070_c0_g2_i1	gnl|YARROWIA|G1FV3-30410-MONOMER	100.0	100.0
jgi|Yarlip1|129724|fgenesh1_kg.13_#_322_#_TRINITY_DN7765_c0_g1_i1	gnl|YARROWIA|G1FV3-30409-MONOMER	100.0	100.0
jgi|Yarlip1|129723|fgenesh1_kg.13_#_321_#_TRINITY_DN3151_c0_g1_i1	gnl|YARROWIA|G1FV3-30408-MONOMER	100.0	100.0
jgi|Yarlip1|129722|fgenesh1_kg.13_#_320_#_TRINITY_DN7014_c0_g1_i1	gnl|YARROWIA|G1FV3-30407-MONOMER	100.0	100.0
jgi|Yarlip1|129721|fgenesh1_kg.13_#_319_#_TRINITY_DN1617_c1_g1_i1	gnl|YARROWIA|G1FV3-30406-MONOMER	100.0	100.0
jgi|Yarlip1|129719|fgenesh1_kg.13_#_317_#_TRINITY_DN1617_c0_g2_i1	gnl|YARROWIA|G1FV3-30405-MONOMER	100.0	100.0
jgi|Yarlip1|129718|fgenesh1_kg.13_#_316_#_TRINITY_DN4588_c0_g1_i1	gnl|YARROWIA|G1FV3-30404-MONOMER	100.0	100.0
jgi|Yarlip1|129717|fgenesh1_kg.13_#_315_#_TRINITY_DN8157_c0_g1_i1	gnl|YARROWIA|G1FV3-30403-MONOMER	100.0	100.0
jgi|Yarlip1|129762|fgenesh1_kg.14_#_31_#_TRINITY_DN1788_c0_g1_i1	gnl|YARROWIA|G1FV3-31295-MONOMER	100.0	100.0
jgi|Yarlip1|129768|fgenesh1_kg.14_#_37_#_TRINITY_DN7910_c1_g1_i1	gnl|YARROWIA|G1FV3-31292-MONOMER	100.0	100.0
jgi|Yarlip1|129824|fgenesh1_kg.14_#_93_#_TRINITY_DN11068_c0_g1_i1	gnl|YARROWIA|G1FV3-31254-MONOMER	100.0	100.0
jgi|Yarlip1|129800|fgenesh1_kg.14_#_69_#_TRINITY_DN11488_c0_g1_i1	gnl|YARROWIA|G1FV3-31276-MONOMER	100.0	100.0
jgi|Yarlip1|129818|fgenesh1_kg.14_#_87_#_TRINITY_DN487_c0_g1_i1	gnl|YARROWIA|G1FV3-31258-MONOMER	100.0	100.0
jgi|Yarlip1|129814|fgenesh1_kg.14_#_83_#_TRINITY_DN9305_c0_g1_i1	gnl|YARROWIA|G1FV3-31262-MONOMER	100.0	100.0
jgi|Yarlip1|129813|fgenesh1_kg.14_#_82_#_TRINITY_DN7800_c1_g1_i1	gnl|YARROWIA|G1FV3-31263-MONOMER	100.0	100.0
jgi|Yarlip1|129812|fgenesh1_kg.14_#_81_#_TRINITY_DN7800_c0_g1_i1	gnl|YARROWIA|G1FV3-31264-MONOMER	100.0	100.0
jgi|Yarlip1|129811|fgenesh1_kg.14_#_80_#_TRINITY_DN11919_c0_g1_i1	gnl|YARROWIA|G1FV3-31265-MONOMER	100.0	100.0
jgi|Yarlip1|129805|fgenesh1_kg.14_#_74_#_TRINITY_DN1180_c0_g2_i1	gnl|YARROWIA|G1FV3-31271-MONOMER	100.0	100.0
jgi|Yarlip1|129802|fgenesh1_kg.14_#_71_#_TRINITY_DN4539_c0_g1_i1	gnl|YARROWIA|G1FV3-31274-MONOMER	100.0	100.0
jgi|Yarlip1|129801|fgenesh1_kg.14_#_70_#_TRINITY_DN4754_c0_g1_i1	gnl|YARROWIA|G1FV3-31275-MONOMER	100.0	100.0
jgi|Yarlip1|129798|fgenesh1_kg.14_#_67_#_TRINITY_DN11156_c1_g1_i1	gnl|YARROWIA|G1FV3-31278-MONOMER	100.0	100.0
jgi|Yarlip1|129769|fgenesh1_kg.14_#_38_#_TRINITY_DN7910_c0_g1_i1	gnl|YARROWIA|G1FV3-31291-MONOMER	100.0	100.0
jgi|Yarlip1|129792|fgenesh1_kg.14_#_61_#_TRINITY_DN2793_c0_g5_i1	gnl|YARROWIA|G1FV3-31279-MONOMER	100.0	100.0
jgi|Yarlip1|129787|fgenesh1_kg.14_#_56_#_TRINITY_DN2739_c0_g2_i1	gnl|YARROWIA|G1FV3-31281-MONOMER	100.0	100.0
jgi|Yarlip1|129784|fgenesh1_kg.14_#_53_#_TRINITY_DN1107_c0_g1_i1	gnl|YARROWIA|G1FV3-31282-MONOMER	100.0	100.0
jgi|Yarlip1|129782|fgenesh1_kg.14_#_51_#_TRINITY_DN3156_c0_g1_i1	gnl|YARROWIA|G1FV3-31283-MONOMER	100.0	100.0
jgi|Yarlip1|129776|fgenesh1_kg.14_#_45_#_TRINITY_DN2286_c0_g1_i3	gnl|YARROWIA|G1FV3-31287-MONOMER	100.0	100.0
jgi|Yarlip1|129772|fgenesh1_kg.14_#_41_#_TRINITY_DN3443_c0_g1_i1	gnl|YARROWIA|G1FV3-31288-MONOMER	100.0	100.0
jgi|Yarlip1|129771|fgenesh1_kg.14_#_40_#_TRINITY_DN11278_c0_g1_i1	gnl|YARROWIA|G1FV3-31289-MONOMER	100.0	100.0
jgi|Yarlip1|129770|fgenesh1_kg.14_#_39_#_TRINITY_DN10492_c0_g1_i1	gnl|YARROWIA|G1FV3-31290-MONOMER	100.0	100.0
jgi|Yarlip1|129525|fgenesh1_kg.13_#_123_#_TRINITY_DN9249_c0_g1_i1	gnl|YARROWIA|G1FV3-30271-MONOMER	100.0	100.0
jgi|Yarlip1|129517|fgenesh1_kg.13_#_115_#_TRINITY_DN8574_c0_g1_i1	gnl|YARROWIA|G1FV3-30265-MONOMER	100.0	100.0
jgi|Yarlip1|128968|fgenesh1_kg.11_#_280_#_TRINITY_DN6242_c0_g1_i1	gnl|YARROWIA|G1FV3-29329-MONOMER	100.0	100.0
jgi|Yarlip1|129110|fgenesh1_kg.12_#_68_#_TRINITY_DN11145_c0_g1_i1	gnl|YARROWIA|G1FV3-28478-MONOMER	100.0	100.0
jgi|Yarlip1|129132|fgenesh1_kg.12_#_90_#_TRINITY_DN5007_c0_g1_i1	gnl|YARROWIA|G1FV3-28495-MONOMER	100.0	100.0
jgi|Yarlip1|129130|fgenesh1_kg.12_#_88_#_TRINITY_DN5056_c0_g1_i1	gnl|YARROWIA|G1FV3-28493-MONOMER	100.0	100.0
jgi|Yarlip1|129127|fgenesh1_kg.12_#_85_#_TRINITY_DN1934_c0_g1_i1	gnl|YARROWIA|G1FV3-28491-MONOMER	100.0	100.0
jgi|Yarlip1|129117|fgenesh1_kg.12_#_75_#_TRINITY_DN1115_c0_g1_i1	gnl|YARROWIA|G1FV3-28484-MONOMER	100.0	100.0
jgi|Yarlip1|129116|fgenesh1_kg.12_#_74_#_TRINITY_DN4838_c0_g1_i1	gnl|YARROWIA|G1FV3-28483-MONOMER	100.0	100.0
jgi|Yarlip1|129115|fgenesh1_kg.12_#_73_#_TRINITY_DN5022_c0_g1_i1	gnl|YARROWIA|G1FV3-28482-MONOMER	100.0	100.0
jgi|Yarlip1|129114|fgenesh1_kg.12_#_72_#_TRINITY_DN3263_c0_g1_i1	gnl|YARROWIA|G1FV3-28481-MONOMER	100.0	100.0
jgi|Yarlip1|129112|fgenesh1_kg.12_#_70_#_TRINITY_DN5390_c0_g1_i1	gnl|YARROWIA|G1FV3-28479-MONOMER	100.0	100.0
jgi|Yarlip1|129109|fgenesh1_kg.12_#_67_#_TRINITY_DN10974_c0_g1_i1	gnl|YARROWIA|G1FV3-28477-MONOMER	100.0	100.0
jgi|Yarlip1|129134|fgenesh1_kg.12_#_92_#_TRINITY_DN2163_c0_g1_i1	gnl|YARROWIA|G1FV3-28497-MONOMER	100.0	100.0
jgi|Yarlip1|129108|fgenesh1_kg.12_#_66_#_TRINITY_DN5284_c0_g1_i1	gnl|YARROWIA|G1FV3-28476-MONOMER	100.0	100.0
jgi|Yarlip1|129102|fgenesh1_kg.12_#_60_#_TRINITY_DN4856_c0_g1_i1	gnl|YARROWIA|G1FV3-28474-MONOMER	100.0	100.0
jgi|Yarlip1|129100|fgenesh1_kg.12_#_58_#_TRINITY_DN2946_c2_g1_i1	gnl|YARROWIA|G1FV3-28473-MONOMER	100.0	100.0
jgi|Yarlip1|129098|fgenesh1_kg.12_#_56_#_TRINITY_DN11620_c0_g1_i1	gnl|YARROWIA|G1FV3-28471-MONOMER	100.0	100.0
jgi|Yarlip1|129097|fgenesh1_kg.12_#_55_#_TRINITY_DN3928_c0_g1_i1	gnl|YARROWIA|G1FV3-28470-MONOMER	100.0	100.0
jgi|Yarlip1|129095|fgenesh1_kg.12_#_53_#_TRINITY_DN2454_c0_g1_i2	gnl|YARROWIA|G1FV3-28469-MONOMER	100.0	100.0
jgi|Yarlip1|129091|fgenesh1_kg.12_#_49_#_TRINITY_DN3190_c0_g1_i1	gnl|YARROWIA|G1FV3-28467-MONOMER	100.0	100.0
jgi|Yarlip1|129089|fgenesh1_kg.12_#_47_#_TRINITY_DN3244_c0_g1_i1	gnl|YARROWIA|G1FV3-28466-MONOMER	100.0	100.0
jgi|Yarlip1|129133|fgenesh1_kg.12_#_91_#_TRINITY_DN1127_c0_g1_i1	gnl|YARROWIA|G1FV3-28496-MONOMER	100.0	100.0
jgi|Yarlip1|129138|fgenesh1_kg.12_#_96_#_TRINITY_DN10922_c0_g1_i1	gnl|YARROWIA|G1FV3-28501-MONOMER	100.0	100.0
jgi|Yarlip1|129079|fgenesh1_kg.12_#_37_#_TRINITY_DN8171_c1_g1_i1	gnl|YARROWIA|G1FV3-28463-MONOMER	100.0	100.0
jgi|Yarlip1|129164|fgenesh1_kg.12_#_122_#_TRINITY_DN8191_c0_g1_i1	gnl|YARROWIA|G1FV3-28519-MONOMER	100.0	100.0
jgi|Yarlip1|129200|fgenesh1_kg.12_#_158_#_TRINITY_DN9496_c0_g1_i1	gnl|YARROWIA|G1FV3-28534-MONOMER	100.0	100.0
jgi|Yarlip1|129199|fgenesh1_kg.12_#_157_#_TRINITY_DN9954_c0_g1_i1	gnl|YARROWIA|G1FV3-28533-MONOMER	100.0	100.0
jgi|Yarlip1|129194|fgenesh1_kg.12_#_152_#_TRINITY_DN3762_c0_g1_i1	gnl|YARROWIA|G1FV3-28531-MONOMER	100.0	100.0
